1	0.12857022	0.29056718	0.47177484	0.41847887	0.21125435	0.11383191	0.14280729	0.22293133	0.26545793	0.28821562	0.31741076	0.34653277	0.36356001	0.36442208	0.34077939	0.30334113	0.28121662	0.27595593	0.28753667	0.31564548	0.35905131	0.40512647	0.39287772	0.31491379	0.17580665	0.007439432	0.051831527	0.33071947	0.54396619	0.61651228	0.5938951	0.4906601	0.34833779	0.35129704	0.4923435	0.61042937	0.67802607	0.6749561	0.60221112	0.50366827	0.3890911	0.250161	0.097487613	0.14972174	0.4719595	0.73989348	0.8144673	0.76909114	0.64363277	0.53194964	0.49452238	0.48005859	0.44772404	0.4905706	0.70106992	0.94643826	1.0618157	1.0469665	0.90961586	0.65667155	0.48215896	0.50012413	0.61132703	0.74378415	0.87903679	1.0004823	1.0559207	0.9864808	0.87563226	0.84010253	0.85986751	0.89925446	0.92992423	0.89391767	0.84017955	0.89780348	1.0311148	1.109882	1.142438	1.1954216	1.2758705	1.3865411	1.5277829	1.6727064	1.7697869	1.8737463	2.1151914	2.4343842	2.6465599	2.7408839	2.7189028	2.6965236	3.1661626	4.1250332	5.2650002	6.5134127	7.6859694	8.7685081	9.9291884	11.188589	12.345531	13.346926	14.245554	15.045229	15.418273	15.227983	14.531809	13.673642	12.715994	11.699453	10.620619	9.3618977	7.9202142	6.659673	5.6925424	4.9788256	4.5019699	4.2249325	4.1281571	4.0890815	4.0379976	3.9533427	3.8200353	3.5723101	3.1536122	2.7648266	2.622462	2.6184947	2.6081532	2.5712241	2.475675	2.3214537	2.1426526	1.9611683	1.8438714	1.8430402	1.8979525	1.9494276	1.9552697	1.8640388	1.7377635	1.6699404	1.722696	2.0086577	2.4097296	2.6557113	2.7775585	2.8872276	3.0013939	3.1544072	3.3740558	3.7624514	4.3505353	5.2393049	6.4156196	7.7077868	9.0856638	10.59232	12.335475	14.449128	17.325717	20.920986	24.969208	29.345912	33.595375	37.505421	40.18676	41.385948	40.289247	36.889828	32.642788	27.976288	23.77436	20.293781	17.360485	14.904237	12.757115	10.840765	9.0050587	7.1694954	5.4658443	3.9819436	2.7307272	1.8545869	1.3767582	1.054217	0.8047439	0.62162974	0.50122443	0.4114494	0.33626501	0.27411258	0.22402314	0.18222417	0.14589559	0.13029016	0.14960323	0.1596403	0.10885633	0.044796917	0.036157635
2	0.37394749	0.60723595	0.74407897	0.70278599	0.64162525	0.66566011	0.76674442	0.85318807	0.90043122	0.92639205	0.93900743	0.98011896	1.0658662	1.1214002	1.1070842	1.0159957	0.84391607	0.72534714	0.77069927	0.89330976	1.002734	1.1020307	1.1952486	1.2376984	1.1558163	1.0405618	1.0793716	1.2141956	1.2853737	1.2943289	1.2693482	1.2124495	1.1432336	1.0872274	1.0374905	0.98256771	0.98476159	1.1697574	1.4426968	1.5592122	1.5341209	1.4480564	1.3365261	1.3131594	1.3637352	1.3678667	1.3202882	1.2836212	1.2734233	1.329204	1.4545278	1.5985403	1.7429288	1.8180617	1.8038737	1.7650123	1.7278628	1.7010399	1.7359089	1.8224547	1.817683	1.7148256	1.7537879	1.9780682	2.1057914	2.0495247	1.908006	1.7256158	1.6638858	1.8010883	1.98511	2.1221428	2.1914971	2.1772682	2.1751243	2.2781609	2.3924984	2.4020878	2.3800521	2.4399777	2.5581519	2.6866421	2.8244794	3.0182693	3.3033828	3.6233138	3.9238355	4.2414035	4.620493	5.0273901	5.4104334	5.8104229	6.3056974	6.9257962	7.7354459	8.6541719	9.4419909	10.136463	10.92584	11.804667	12.673844	13.394191	13.247882	12.231291	11.133658	10.112395	9.1507457	8.2009235	7.2394705	6.1939488	5.1231105	4.3136159	3.7765081	3.3849613	3.1294821	3.0820654	3.2351506	3.3833977	3.4697849	3.4130912	3.1996997	3.043959	3.0247603	3.0655892	3.128546	3.0971146	2.905172	2.7686141	2.8430549	3.0006204	3.1251598	3.2162594	3.2662835	3.2754543	3.3342692	3.4831959	3.6436197	3.7708932	3.9156089	4.1137303	4.2866547	4.3639493	4.4099089	4.4979199	4.5929903	4.6448121	4.6738829	4.7174489	4.7295698	4.6074265	4.3791428	4.1311769	3.9178807	3.9055895	4.0593727	4.1766071	4.2348771	4.290622	4.4432503	4.6762517	4.9496139	5.238632	5.4806991	5.7921163	6.5705103	7.8268971	9.476046	11.43061	13.284897	15.061549	17.297245	20.045811	22.916645	25.798012	28.440595	30.687672	31.11312	29.237099	25.851792	21.338981	17.19004	14.218054	12.386214	11.379382	11.078359	10.938408	10.789258	10.388345	9.6449909	8.4339928	6.7125479	5.0086334	3.6064816	2.4909751	1.651877	1.0206321	0.53979432	0.22105107	0.076864797	0.013150304	-0.096731121
3	0.73554268	0.76892769	0.7267928	0.68833205	0.66484295	0.67377372	0.71518278	0.77737059	0.85288659	0.88909403	0.84581276	0.76757044	0.69696713	0.67484929	0.75046738	0.84912234	0.85875363	0.82969385	0.85677825	0.90687456	0.90043154	0.86071127	0.86042459	0.88801988	0.8899366	0.86290864	0.8117266	0.76873145	0.90021217	1.1826938	1.3018588	1.2000677	0.97827564	0.90083599	0.96535131	1.1196808	1.3245105	1.4398916	1.450927	1.3550256	1.1777661	1.0799438	1.0856605	1.1662901	1.3156578	1.5339053	1.8074636	1.9380651	1.8692422	1.791435	1.7805121	1.8004388	1.83308	1.8565788	1.8579809	1.8997665	2.0288227	2.2375821	2.4254642	2.5581337	2.5789569	2.4714422	2.3910922	2.4092259	2.4453173	2.4531323	2.4303336	2.3753471	2.3722311	2.4951844	2.7029876	2.9497096	3.1489205	3.1804715	3.0947926	2.9797965	2.8569999	2.7685267	2.7313488	2.7857297	2.9267133	3.1321949	3.4005513	3.6862259	3.9294611	4.1315555	4.2950496	4.4575447	4.6939268	5.0447692	5.604041	6.3188418	7.0183477	7.6767859	8.241453	8.7484095	9.3840595	10.173636	11.130335	12.24892	13.475988	14.774911	15.898198	16.771455	17.229202	17.220651	16.80005	16.200283	15.42283	14.332876	12.932025	11.367344	9.7042878	8.2769997	7.1676894	6.420306	6.034078	5.782753	5.5825376	5.3528818	5.0602392	4.7738071	4.5304412	4.3190969	4.1324964	3.9638411	3.8075828	3.655166	3.4977991	3.3527807	3.2424141	3.166003	3.0945152	3.0125159	2.8638909	2.6144084	2.4141412	2.3784791	2.3868465	2.3229945	2.2381446	2.1945125	2.1633173	2.1009264	2.0238716	1.9636625	1.9205065	1.893273	1.864512	1.7857643	1.697148	1.7454971	1.9095844	2.0482795	2.1470386	2.2123992	2.2453119	2.306611	2.5273204	2.8160878	2.9204009	2.8693975	2.8005506	2.7641482	2.9187513	3.2321257	3.4631128	3.612748	3.8923003	4.3181427	4.7269802	5.0923305	5.5109903	6.0220505	6.8166185	7.951389	9.2801615	10.741597	12.268193	13.82942	15.63862	17.826165	20.400036	23.438845	26.869293	29.437079	30.696963	29.653903	25.976727	21.253746	16.24429	11.570011	7.5915496	4.5147229	2.4860279	1.2060843	0.40863759	-0.010865254	-0.16980866	-0.1416658	-0.029202368
4	0.048240319	-0.039317146	-0.080912553	0.007981706	0.16066461	0.17423163	0.03591463	-0.096479879	-0.036840674	0.10435656	0.16560671	0.1818978	0.21814808	0.23807477	0.1599662	0.038724397	0.027165023	0.099664951	0.14722333	0.1621991	0.1471239	0.11128299	0.098712011	0.10477442	0.065289822	-0.014882105	-0.013271265	0.086904175	0.19260956	0.27567733	0.28250939	0.19598557	0.045295598	-0.039977041	-0.044751083	0.028940166	0.16175181	0.22096872	0.19891616	0.25632532	0.41307643	0.44794148	0.31037909	0.23777915	0.30833694	0.35874031	0.32035653	0.28888728	0.31440692	0.35190587	0.37240998	0.4098473	0.49122827	0.5741621	0.61652236	0.63241374	0.63934816	0.63847272	0.66592991	0.73784532	0.76922441	0.71108329	0.76374556	1.0723592	1.4485531	1.7228976	1.9024927	1.9953462	2.107004	2.3849633	2.7327206	2.983149	3.179532	3.4183142	3.7370609	4.2236025	4.9657008	6.2217335	7.8792424	9.4426381	10.871061	12.197614	13.426496	14.462888	15.125102	15.488074	15.737035	15.965045	16.414695	16.968697	17.169478	16.934226	16.076021	14.674634	13.262233	11.941246	10.876985	10.100363	9.6158694	9.4455943	9.8273361	10.828906	12.466839	14.750604	17.76749	21.553911	26.192482	32.177713	39.530363	47.782365	56.496113	62.290479	64.108809	59.408692	47.647432	33.728225	19.642709	8.8178726	2.8154575	-0.14829925	-1.0934186	-1.0261868	-0.64644583	-0.17799425	0.18671328	0.43639772	0.55890286	0.59580675	0.60279839	0.61269638	0.67902898	0.8015835	0.89888165	0.91938262	0.918174	0.9383235	0.95894843	0.95969613	0.9699752	1.0256375	1.0705363	1.0200803	0.9456262	0.98004895	1.0909412	1.1991836	1.2832242	1.2923531	1.2543925	1.2714098	1.3328602	1.3625723	1.3590848	1.3561001	1.3523798	1.3105354	1.2240029	1.1274429	1.1075463	1.144145	1.1632218	1.1630779	1.1564306	1.1447202	1.1290453	1.1178795	1.1588579	1.2454602	1.2758105	1.2335384	1.1551449	1.0511507	0.94096604	0.83365952	0.78625408	0.81710089	0.85579249	0.87029014	0.83537631	0.73759241	0.60551685	0.45820017	0.306013	0.26312757	0.3515235	0.42704085	0.44217702	0.42105978	0.37401997	0.3164601	0.25600342	0.18800757	0.10973368	0.039027076	-0.010748379	-0.03699982	-0.037314134	-0.025068767	-0.015866139	-0.004191417	0.017943591
5	0.14504028	0.26919242	0.38161117	0.36744004	0.24908569	0.10532911	-0.058872264	-0.14208964	-0.024701611	0.17071148	0.2651599	0.27722325	0.24279054	0.19001279	0.1785915	0.1842674	0.13734643	0.053219119	-0.006454733	-0.0312248	0.00168087	0.090778658	0.21744356	0.34701727	0.28310136	0.039445934	-0.017899688	0.16293673	0.32131996	0.39016921	0.3827764	0.30338718	0.18936672	0.20659236	0.34174156	0.41210926	0.39653774	0.34236987	0.26683416	0.24310345	0.28421962	0.33739769	0.38645572	0.41891879	0.43368414	0.51480729	0.69477117	0.80442396	0.75619424	0.71197829	0.77614331	0.87385064	0.94552047	1.0426786	1.2165295	1.4219205	1.6027915	1.7562039	1.7906206	1.6657314	1.6293447	1.8277693	2.2387639	2.8460517	3.4375258	3.8224068	4.0146484	4.0299875	4.0214961	4.2030829	4.5084147	4.8213155	5.1258669	5.3929495	5.6104662	5.7499787	5.8720117	6.1683671	6.6589714	7.3676554	8.3026355	9.4915119	10.937784	12.601792	14.407545	16.237095	17.81968	19.122417	20.083476	20.588708	20.255797	19.201319	18.059206	17.019612	16.707798	17.272419	19.095653	22.255144	26.814035	32.795543	40.298985	49.213416	57.374405	63.901777	65.62144	61.20921	51.148732	38.335083	23.870056	12.478093	5.0529443	0.71837715	-0.86447996	-1.2284581	-0.88535602	-0.41748373	-0.048286906	0.20383455	0.33114868	0.37786814	0.36959078	0.37105654	0.42720762	0.49341174	0.53128752	0.545792	0.54226773	0.51830654	0.4706808	0.44315919	0.5077871	0.66420714	0.79694385	0.83287181	0.82859173	0.82835566	0.84417933	0.88777351	0.92492961	0.91394421	0.87425359	0.83524633	0.81288643	0.8360162	0.90170094	1.0019562	1.127445	1.2535181	1.3646724	1.4140032	1.40291	1.3523476	1.2744296	1.218955	1.1951854	1.2180413	1.290142	1.3700431	1.3540866	1.2637475	1.1794879	1.1154786	1.1037776	1.1326954	1.1347484	1.1085502	1.0940068	1.0925638	1.0688766	1.0202908	0.98786994	0.97789204	0.94220938	0.86845014	0.79470404	0.73498779	0.6896289	0.65774966	0.59186291	0.46662338	0.33569396	0.23484672	0.16668124	0.15981683	0.21633143	0.2481388	0.22698834	0.18478173	0.13545432	0.10923584	0.12096158	0.15280304	0.1937757	0.22022353	0.21442942	0.16730319	0.070384864	-0.007060409	0.015752891	0.068960981	0.051611638
6	0.8490086	0.99800718	1.0412044	0.96168325	0.7975575	0.56981815	0.4283992	0.4193707	0.52943856	0.74935957	0.95675624	1.0943227	1.1251311	1.02924	0.91221735	0.84693678	0.8310564	0.83745437	0.86224272	0.96737827	1.166009	1.2569732	1.1586479	1.0167191	0.90724138	0.89660735	1.0262551	1.1843711	1.2841713	1.3948542	1.5833421	1.7617745	1.8238244	1.8462766	1.9441916	2.1035065	2.2964904	2.488259	2.6024521	2.6725966	2.7971235	2.9631555	3.1099735	3.2269584	3.2905189	3.3024727	3.2844293	3.2393593	3.1580201	3.0215392	2.8600637	2.7498789	2.6830843	2.6249228	2.5565587	2.417127	2.2283127	2.1147453	2.0857478	2.1072919	2.1621744	2.1653374	2.1081188	2.0661132	2.0609243	2.1316437	2.2852673	2.4392649	2.5681713	2.7959647	3.176667	3.6617884	4.2251832	4.8762343	5.6209817	6.3909533	7.1302287	7.8691029	8.6385159	9.4279858	10.008689	10.287607	10.273466	9.9746269	9.6617419	9.4987698	9.5129649	9.7246157	10.197249	10.989537	11.734562	12.007547	11.930142	11.677407	11.519701	11.929224	12.86714	14.231573	16.091441	18.634974	21.91236	26.051861	30.880985	35.693414	40.411281	45.000202	49.153975	51.066595	50.318027	45.996448	37.912343	27.261193	17.516745	9.2743442	3.8613286	1.1120213	-0.20558598	-0.3777122	-0.17653288	0.23758283	0.55985984	0.73402793	0.77107699	0.68703145	0.63928504	0.6720851	0.76907878	0.92241274	1.080956	1.2217343	1.2989473	1.2895557	1.256163	1.2386009	1.2571703	1.327741	1.4115406	1.4707804	1.5114763	1.5409622	1.5670646	1.6015307	1.6448637	1.719324	1.83729	1.9184118	1.9054827	1.8433956	1.7717773	1.715377	1.7015861	1.7199417	1.7560538	1.8018267	1.8437641	1.8709107	1.8611921	1.819372	1.7590231	1.6838465	1.6031414	1.5218733	1.4561359	1.4128659	1.4169035	1.4648709	1.5198639	1.5660473	1.5311628	1.4112777	1.3043753	1.2325243	1.1701008	1.1093774	1.0496188	0.98775192	0.92667918	0.88318242	0.84418022	0.70898481	0.4780607	0.30677133	0.22672158	0.20222527	0.22018863	0.23145372	0.22056481	0.21218912	0.21521593	0.18560012	0.10220789	0.02420475	-0.012467324	-0.030401836	-0.046516296	-0.057474179	-0.060170274	-0.055251444	-0.043472139	-0.028355125	-0.01498063
7	0.10690076	0.20702475	0.38433431	0.64064007	0.89898245	1.0373277	1.0557533	1.0712897	1.1559456	1.2652165	1.365119	1.4010961	1.3209531	1.1838542	1.0611364	0.98174716	0.98882205	1.0830323	1.2648403	1.4545893	1.4722789	1.3627104	1.2687423	1.2070368	1.2059289	1.2582235	1.3239961	1.3932315	1.4367058	1.4564974	1.4942869	1.5577178	1.6318276	1.6774371	1.7064165	1.7634552	1.8311307	1.8272024	1.7672415	1.7693698	1.8447252	1.9636977	2.1114927	2.2107605	2.2452477	2.2199003	2.1467948	2.1825779	2.3714544	2.5542048	2.6697408	2.8296448	3.0875033	3.3367065	3.5124362	3.591554	3.5566964	3.4258203	3.4375958	3.6551274	3.861145	3.9750843	4.0728299	4.1894698	4.301407	4.3951031	4.4712054	4.5301815	4.5815763	4.6338151	4.7404594	4.9611935	5.3279368	5.8850187	6.4558018	6.7365905	6.8549005	7.0902145	7.4490595	7.925213	8.5006843	9.1196511	9.7780143	10.365732	10.738458	11.017999	11.403089	12.153897	13.783542	16.382233	20.135537	25.00281	30.837449	37.322944	43.332306	48.320689	50.283037	48.992446	44.56108	37.333036	29.686244	22.241816	16.387042	12.423716	9.7875689	8.3054085	7.8370458	7.7806913	8.0446745	8.5062908	9.1409539	9.9051841	10.773658	11.594768	12.313245	12.695822	12.659939	11.957289	10.511211	8.6215511	6.4286718	4.3501677	2.6107243	1.360007	0.69576399	0.36288629	0.15318202	0.050022987	0.036321497	0.087184933	0.17052111	0.28460995	0.37037936	0.3984104	0.40246207	0.4034463	0.38700851	0.34211419	0.31159132	0.33673107	0.41603843	0.54769748	0.66274835	0.65717112	0.58935486	0.56965167	0.58596016	0.60514244	0.61711868	0.59739498	0.56250186	0.57385283	0.62686816	0.68066022	0.72779191	0.75317892	0.75462739	0.75620215	0.80973389	0.88995085	0.92560574	0.91370962	0.85682277	0.77454537	0.74416975	0.75708729	0.73094428	0.66856495	0.6575397	0.70018509	0.69281507	0.6174092	0.52257526	0.42587093	0.39271847	0.43945836	0.44945061	0.37797232	0.32042034	0.32368012	0.34678491	0.36470054	0.37525161	0.35700958	0.30559904	0.23563866	0.15236705	0.068340589	-0.00961368	-0.020461683	0.063127822	0.16062261	0.22520599	0.21601507	0.10398818	-0.023662646	-0.089375281	-0.11541954	-0.12679832	-0.10684945	-0.032208108
8	0.42985934	0.50648082	0.62539167	0.64685212	0.61348951	0.59371125	0.58015687	0.55680328	0.53954201	0.56727777	0.63133611	0.70147501	0.76807533	0.80358827	0.8074776	0.7883228	0.75594293	0.75925898	0.80171981	0.85432097	0.90676191	0.91613195	0.87918452	0.88560935	0.95941182	1.0491833	1.1343227	1.1686768	1.1345924	1.1833324	1.3975021	1.6795779	1.9631768	2.1956237	2.332386	2.503209	2.8464421	3.3573493	3.9209388	4.4872441	5.0183915	5.4959166	6.0324603	6.700122	7.4268032	8.1551055	8.7647984	9.1355577	9.1117297	8.4975128	7.4446612	6.1908162	4.8974814	3.8689859	3.1185344	2.6594979	2.418791	2.1847089	1.9423329	1.6856867	1.44002	1.317875	1.3288767	1.4537987	1.6647463	1.788214	1.8020633	1.8066472	1.8220732	1.8011671	1.732422	1.6574067	1.59267	1.577663	1.6292365	1.7183446	1.8288847	1.9266752	1.9888395	2.0023372	1.9563374	1.9203675	1.9672132	2.0353577	2.044095	2.1018999	2.3854143	2.7586974	2.9458712	3.040828	3.291289	3.7084731	4.2293382	4.7919636	5.358639	5.8827492	6.5349851	7.5773551	8.8451101	10.022012	11.089544	12.022092	12.836591	13.583861	14.240233	14.712785	15.067238	15.619735	16.387267	17.26715	18.286553	19.734153	21.690684	24.389789	27.911513	32.554448	38.341193	44.200194	49.671643	52.776579	52.6352	48.521856	40.075794	29.867443	19.590865	10.930737	5.2619103	1.9929662	0.51614468	0.17026027	0.10290552	0.1965126	0.26871387	0.33203726	0.41570135	0.51073018	0.593714	0.64556601	0.61316481	0.52605361	0.50350047	0.5399115	0.56197517	0.56082312	0.53621908	0.48812632	0.43845872	0.43705908	0.47001637	0.49323367	0.51280802	0.55844949	0.61869725	0.63475502	0.6133966	0.62493548	0.66814512	0.66656047	0.61879467	0.63511757	0.72908949	0.76279321	0.70310516	0.65167695	0.64471604	0.69599107	0.80881675	0.87544652	0.84029836	0.79746075	0.8076508	0.83139255	0.83702937	0.84292308	0.86759402	0.88676527	0.86967572	0.83310265	0.80355635	0.78376778	0.77838958	0.77941553	0.76764351	0.72858551	0.62265957	0.48027108	0.41841371	0.42704632	0.41656741	0.37792731	0.31943684	0.24708773	0.19395865	0.16251313	0.11697765	0.047342458	-0.063611058	-0.21447979	-0.29154273	-0.25334853	-0.19677269
9	0.83613619	0.9403795	0.96506597	0.95430171	0.90653794	0.8118869	0.66972638	0.62282113	0.83954266	1.0950422	1.0611237	0.85649046	0.69805317	0.6156661	0.66497807	0.79719525	0.87806467	0.91870776	0.97815283	1.0594121	1.1566681	1.2538415	1.2753926	1.2208855	1.1492028	1.078001	1.0669731	1.1229451	1.1867939	1.2461463	1.3433046	1.4917808	1.6723524	1.7996843	1.8640248	1.8677053	1.8243091	1.8260594	1.8937792	2.0552835	2.3047177	2.4921881	2.5823187	2.7169899	2.9434866	3.178011	3.3826714	3.4937073	3.4785722	3.4391032	3.4409103	3.4244285	3.3422377	3.2490255	3.1991384	3.1852634	3.1983207	3.2369295	3.2564604	3.2374869	3.3147335	3.5668627	3.8401636	4.0232354	4.2219324	4.5314654	4.9457412	5.4578881	6.0518822	6.7053375	7.4013689	8.1112909	8.7186863	8.9812455	8.843435	8.1833741	7.1695181	6.3422331	5.755941	5.4712754	5.4535141	5.5131272	5.6260877	5.8440481	6.2659843	6.8588893	7.5400836	8.3110705	9.1857394	10.088561	10.754976	11.154079	11.249993	11.106425	11.080783	11.22967	11.583194	12.151021	12.968416	14.059238	15.601967	17.631505	19.910925	22.357354	24.932618	27.620792	30.456594	33.647836	37.195779	40.84689	44.382325	46.151347	45.651842	41.827545	34.461535	25.754631	16.618689	9.1234611	4.2212123	1.3138742	0.056474067	-0.26382022	-0.14296943	0.11203747	0.23720634	0.28828316	0.32534948	0.3699523	0.45092048	0.53266231	0.55636989	0.52186909	0.48536633	0.48254847	0.51137542	0.57025116	0.63314327	0.67468005	0.68481248	0.65128988	0.61123062	0.62051652	0.65414132	0.66505995	0.66213492	0.6675254	0.68430975	0.71862448	0.7571301	0.75431527	0.71853248	0.69862746	0.7017055	0.73726447	0.797935	0.82876937	0.82012082	0.77808038	0.71788248	0.65237479	0.61847067	0.61987282	0.66086969	0.73068871	0.77807388	0.79732517	0.79220235	0.76214323	0.69876291	0.61241623	0.61597334	0.72413083	0.77232091	0.71561271	0.63730029	0.56835642	0.51814698	0.49084963	0.48591378	0.50274302	0.5111395	0.4909731	0.44480555	0.40083953	0.36794307	0.36256233	0.38741529	0.37993985	0.31539479	0.22699068	0.13199406	0.077579222	0.092258143	0.12922719	0.15343681	0.15909376	0.14080648	0.11863756	0.11598644	0.10182192	0.031330469
