2	-0.77065276	-1.2791193	-0.26208652	1.5177601	2.2805596	1.0092365	-0.51634828	-1.5334238	-0.77065276	1.0092365	2.5348213	2.7890831	1.7720218	-0.26208652	-1.5334238	-2.0418904	-1.5334238	-0.51634828	-0.26208652	-0.26208652	-0.51634828	-0.51634828	-0.26208652	-0.26208652	-0.26208652	-0.0078247532	0.24645125	0.24645125	0.24645125	0.24645125	-0.0078247532	-0.26208652	-0.51634828	-0.26208652	-0.0078247532	0.24645125	0.24645125	-0.0078247532	-0.26208652	-0.0078247532	-0.0078247532	-0.26208652	-0.77065276	-0.77065276	-0.26208652	-0.26208652	-0.77065276	0.50071301	1.2634983	2.2805596	2.2805596	1.2634983	0.24645125	-0.51634828	-1.2791193	-1.2791193	-0.77065276	-0.26208652	-0.0078247532	-0.0078247532	-0.51634828	-0.26208652	-0.0078247532	-0.0078247532	0.50071301
1	-0.69145906	0.037368886	0.28031154	0.28031154	0.52324058	0.52324058	0.52324058	0.52324058	0.28031154	-0.69145906	-0.44848921	0.76616963	1.7378858	-0.20556016	-2.391976	-1.9060363	0.037368886	1.2520277	2.2237575	1.9808149	1.0090987	0.52324058	0.037368886	-0.44848921	-0.44848921	-0.44848921	-0.69145906	-0.93429288	-0.69145906	-0.44848921	-0.44848921	-0.69145906	-0.69145906	-0.44848921	-0.20556016	0.28031154	0.28031154	0.52324058	0.28031154	0.28031154	0.28031154	-0.44848921	-1.1772627	-0.93429288	0.28031154	0.76616963	0.52324058	-0.20556016	0.037368886	0.76616963	1.7378858	1.9808149	1.0090987	-1.9060363	-1.9060363	0.76616963	1.7378858	0.037368886	-2.391976	-1.4202326	-0.93429288	-0.44848921	0.52324058	0.28031154	-0.20556016
1	0.022305253	-0.13880027	-0.29990579	-0.78321333	0.1834198	1.1500529	0.50563084	0.82784188	0.1834198	-0.94434592	-0.78321333	0.34452532	1.794484	2.2778006	-0.13880027	-1.5887861	-0.46103838	-0.46103838	-0.29990579	-0.13880027	-0.13880027	-0.78321333	-0.78321333	-0.29990579	0.022305253	0.1834198	0.022305253	-0.13880027	0.022305253	0.1834198	0.022305253	0.022305253	-0.29990579	-0.13880027	0.022305253	0.022305253	-0.13880027	0.022305253	0.022305253	0.1834198	0.34452532	0.022305253	-0.62208075	-1.5887861	-1.1054785	-0.62208075	-0.46103838	0.34452532	1.6333785	2.9222317	3.4055483	2.6000207	-0.78321333	-2.0720936	-2.2332262	-0.62208075	0.1834198	0.34452532	-0.29990579	-0.46103838	-0.46103838	-0.62208075	0.022305253	0.50563084	0.34452532
1	0.026080884	0.026080884	0.30868182	0.30868182	-0.53908934	-1.6694614	-0.82172193	0.87385205	1.4390223	0.30868182	0.30868182	1.1564372	1.1564372	0.026080884	-0.25650423	-0.25650423	-0.25650423	0.026080884	0.026080884	-0.82172193	-0.25650423	-0.53908934	-0.53908934	-0.53908934	0.026080884	-0.53908934	0.026080884	-0.25650423	0.30868182	0.30868182	0.026080884	0.026080884	-0.25650423	0.026080884	0.30868182	0.30868182	0.026080884	0.026080884	-0.25650423	0.026080884	0.026080884	0.026080884	0.026080884	-1.1041963	-1.952094	-1.1041963	-0.53908934	-0.25650423	2.0041925	3.4171339	3.699719	2.2867776	-2.2345684	-1.3868289	-1.6694614	0.026080884	0.026080884	-0.25650423	-0.25650423	-0.53908934	0.30868182	0.30868182	0.026080884	-0.25650423	-0.25650423
2	-0.12247192	0.1262983	0.37505459	0.1262983	0.37505459	0.1262983	0.1262983	-0.12247192	-0.86878259	-0.6199845	-0.12247192	0.62381088	1.3700798	2.1163626	1.3700798	-0.37122821	-1.6150375	-1.1174414	0.62381088	1.8675923	2.1163626	1.1213235	-0.12247192	-1.3662394	-1.8638356	-1.3662394	-0.6199845	-0.6199845	-0.6199845	-0.86878259	-1.1174414	-1.1174414	-0.6199845	-0.37122821	0.37505459	0.62381088	0.62381088	0.37505459	0.1262983	-0.12247192	-0.37122821	-0.12247192	-0.12247192	0.1262983	0.37505459	0.87256717	0.62381088	0.37505459	-0.37122821	-0.86878259	-0.6199845	0.37505459	-0.37122821	-1.6150375	-1.8638356	-0.6199845	0.37505459	1.618836	2.1163626	2.1163626	1.618836	0.37505459	-0.6199845	-1.1174414	-1.1174414
2	-0.33499686	0.016206988	0.016206988	-0.33499686	-0.6862007	0.71863434	0.71863434	0.016206988	-0.6862007	-0.33499686	0.71863434	1.0698382	1.0698382	0.71863434	0.3674305	0.016206988	-0.6862007	-1.0374635	-0.6862007	-0.6862007	-0.33499686	-0.6862007	-0.6862007	0.016206988	0.016206988	0.016206988	0.016206988	0.016206988	0.016206988	0.016206988	-0.33499686	-0.33499686	-0.33499686	0.016206988	0.016206988	0.016206988	-0.33499686	0.016206988	-0.33499686	-0.33499686	-0.33499686	-0.6862007	-1.0374635	0.016206988	1.0698382	0.016206988	-2.0910554	-0.6862007	1.7722459	4.2306925	3.5282848	2.1234497	-0.33499686	-1.7397926	-1.7397926	-1.0374635	-0.33499686	0.016206988	0.016206988	-0.33499686	-0.33499686	0.016206988	0.3674305	0.71863434	0.3674305
2	-0.19348898	0.058043876	0.56112367	1.5672551	2.3218677	1.3157222	-0.44502183	-1.7027565	-1.7027565	0.56112367	2.0703208	2.5734006	0.81265652	-0.94803119	-1.4511814	-1.4511814	-0.94803119	-0.69659694	-0.69659694	-0.69659694	-0.94803119	-0.69659694	-0.19348898	0.058043876	0.058043876	0.058043876	0.30959081	0.30959081	0.56112367	0.058043876	0.058043876	-0.19348898	-0.19348898	-0.19348898	0.058043876	-0.19348898	0.058043876	0.058043876	0.058043876	-0.19348898	-1.1996063	-1.9541908	-0.69659694	1.0641894	1.5672551	0.81265652	-0.19348898	0.56112367	1.3157222	1.8187879	1.5672551	0.81265652	-0.44502183	-1.4511814	-1.9541908	-1.1996063	-0.44502183	0.058043876	0.058043876	-0.19348898	-0.19348898	-0.19348898	0.058043876	0.30959081	0.30959081
2	-0.82535597	-0.54878924	-0.54878924	0.0042512992	2.2164289	3.0460052	1.3868681	-0.54878924	-1.6549013	-0.27226897	0.83382759	2.4929647	2.2164289	0.55730732	-0.82535597	-1.6549013	-1.6549013	-1.1017678	-0.54878924	-0.54878924	-0.27226897	0.0042512992	0.0042512992	-0.27226897	-0.27226897	-0.27226897	0.0042512992	0.28078705	0.0042512992	0.0042512992	0.0042512992	-0.27226897	-0.27226897	-0.27226897	-0.27226897	0.0042512992	0.0042512992	0.0042512992	0.0042512992	-0.27226897	-0.54878924	-0.27226897	-0.27226897	-0.54878924	-0.27226897	0.55730732	0.28078705	-0.27226897	0.55730732	1.3868681	2.4929647	2.2164289	0.28078705	-0.54878924	-1.3783346	-1.6549013	-1.3783346	-0.54878924	0.0042512992	0.28078705	0.0042512992	-0.54878924	-0.27226897	0.0042512992	0.55730732
1	-0.17112305	0.21242899	0.020647598	0.21242899	0.020647598	-0.17112305	0.020647598	0.020647598	0.21242899	-0.36289371	-0.74639205	-0.17112305	1.3630529	2.5136875	-0.17112305	-1.8971019	-2.0887974	-0.74639205	0.59597029	1.5548235	1.5548235	0.97951159	0.78774094	0.78774094	0.020647598	-0.55469657	-0.74639205	-0.93819492	-0.93819492	-0.74639205	-0.55469657	-0.36289371	-0.55469657	-0.17112305	0.020647598	0.40419964	0.21242899	0.21242899	0.21242899	0.21242899	0.020647598	0.020647598	0.020647598	0.020647598	0.21242899	0.020647598	-0.17112305	-0.17112305	-0.17112305	0.020647598	0.020647598	-0.17112305	-1.1299978	-0.93819492	-0.36289371	-0.36289371	-0.36289371	0.78774094	1.7466049	2.8972288	2.5136875	1.3630529	-1.705299	-2.2806002	-1.8971019
2	-0.74600336	-0.51832426	0.39225193	1.3028154	1.9857507	1.0751745	-0.51832426	-1.4289132	-0.97355499	0.39225193	1.9857507	1.9857507	1.7580971	1.0751745	-0.51832426	-2.111823	-1.8841439	-0.74600336	-0.2906834	-0.2906834	-0.74600336	-0.51832426	-0.51832426	-0.51832426	-0.063042538	0.16461107	0.39225193	0.61989279	0.39225193	0.16461107	-0.063042538	-0.063042538	-0.2906834	-0.2906834	-0.2906834	-0.2906834	-0.063042538	-0.063042538	-0.063042538	-0.063042538	-0.063042538	-0.74600336	-0.74600336	-0.51832426	-0.063042538	-0.51832426	-0.51832426	0.61989279	1.7580971	2.6686733	2.4410324	1.0751745	-0.51832426	-1.4289132	-1.8841439	-1.4289132	-0.97355499	-0.063042538	0.39225193	0.39225193	-0.063042538	-0.2906834	-0.063042538	0.39225193	0.39225193
2	-0.48500422	-0.48500422	0.28391506	1.5654233	3.1032475	1.8217249	-0.22870258	-2.0227854	-1.5102395	0.5402167	2.3343425	2.3343425	0.79651834	-0.99755008	-1.5102395	-1.7665842	-1.2538948	-0.74134891	-0.74134891	-0.74134891	-0.74134891	-0.48500422	0.027599065	0.027599065	0.027599065	0.027599065	0.027599065	0.28391506	0.28391506	0.28391506	0.027599065	-0.48500422	-0.22870258	0.027599065	-0.22870258	0.027599065	0.027599065	0.027599065	-0.22870258	-0.48500422	-0.74134891	-0.99755008	-0.74134891	0.5402167	1.8217249	1.3091216	0.027599065	0.28391506	1.05282	1.3091216	1.3091216	0.5402167	-0.48500422	-0.99755008	-1.5102395	-1.2538948	-0.48500422	-0.22870258	0.027599065	-0.22870258	-0.22870258	-0.22870258	0.28391506	0.5402167	0.5402167
2	-0.20315994	-0.45710687	0.55869504	1.3205358	2.5902846	1.5744827	-0.20315994	-1.7269126	-0.96494382	0.050786978	1.5744827	2.0823766	1.3205358	-0.20315994	-1.472923	-1.98076	-1.472923	-0.71109645	-0.20315994	-0.20315994	-0.71109645	-0.45710687	-0.20315994	0.050786978	0.30474812	0.30474812	0.050786978	0.30474812	0.050786978	-0.20315994	-0.20315994	-0.20315994	-0.20315994	0.050786978	0.050786978	0.050786978	-0.20315994	-0.20315994	-0.20315994	-0.45710687	-0.20315994	-0.71109645	-0.71109645	0.30474812	1.0665889	0.30474812	0.050786978	0.30474812	1.5744827	2.5902846	2.3363377	0.81264196	-0.96494382	-1.98076	-1.98076	-1.472923	-0.71109645	0.050786978	0.050786978	-0.20315994	-0.20315994	-0.20315994	0.050786978	0.30474812	0.30474812
1	-0.39112387	-0.18101756	0.029088746	-0.39112387	-0.39112387	0.23920682	0.44931313	0.23920682	0.44931313	0.029088746	-0.60126547	-0.18101756	1.2897384	1.920069	0.86952574	-1.8618798	-1.8618798	-0.81128942	0.23920682	1.920069	2.550388	1.4998447	0.44931313	-0.60126547	-0.60126547	-1.021431	-0.39112387	-0.18101756	-0.39112387	-1.021431	-1.2315726	-0.60126547	-0.60126547	-0.39112387	-0.18101756	-0.18101756	0.44931313	0.44931313	0.44931313	0.44931313	0.029088746	-0.39112387	-0.39112387	-0.18101756	-0.18101756	-0.60126547	-0.60126547	-0.18101756	0.23920682	0.23920682	-0.18101756	0.23920682	2.1301754	1.709951	-1.021431	-2.4921869	0.23920682	1.920069	1.920069	0.86952574	0.44931313	-1.2315726	-1.6517382	-1.021431	0.23920682
1	0.29379854	0.75394909	0.52387381	0.063710378	-0.1663649	-0.39644017	-0.39644017	-0.1663649	-0.1663649	-0.1663649	-0.1663649	-0.1663649	0.29379854	0.52387381	-0.1663649	-0.6265541	-2.00698	-1.316767	0.29379854	0.52387381	0.75394909	2.3644889	3.0547147	3.0547147	1.2140996	-2.2370939	-2.6971929	-0.85653919	-0.1663649	0.98402437	-0.6265541	-1.316767	0.063710378	0.063710378	0.29379854	-0.1663649	-0.1663649	0.063710378	0.29379854	0.29379854	-0.1663649	-0.1663649	0.063710378	0.063710378	0.29379854	0.063710378	0.063710378	-0.1663649	0.29379854	0.29379854	0.063710378	-0.1663649	0.063710378	0.29379854	0.063710378	-0.1663649	-0.6265541	-1.0866531	0.063710378	1.6742502	0.75394909	-0.85653919	-2.00698	-1.316767	0.98402437
1	0.0058772978	0.0058772978	0.0058772978	0.0058772978	0.0058772978	-0.18525262	0.0058772978	0.0058772978	0.38814783	-0.56754456	-0.94976157	-0.18525262	1.5349273	2.4905876	0.0058772978	-2.0965197	-1.7143026	-0.37638253	0.96153757	1.7260679	1.7260679	1.5349273	0.96153757	0.0058772978	-0.37638253	-0.56754456	-0.56754456	-0.94976157	-0.94976157	-0.75859955	-0.75859955	-0.56754456	0.0058772978	0.19701792	0.38814783	0.0058772978	0.0058772978	0.19701792	0.19701792	0.0058772978	0.0058772978	0.0058772978	0.0058772978	0.0058772978	0.0058772978	0.0058772978	0.0058772978	0.0058772978	-0.18525262	-0.37638253	0.0058772978	-0.37638253	-1.1409236	-0.94976157	0.19701792	-0.18525262	-0.56754456	0.19701792	1.9171979	2.8728474	2.2994577	0.96153757	-2.0965197	-2.2876817	-1.1409236
1	-0.1421305	-0.58207523	-0.36208439	-0.1421305	0.077823396	0.29778961	0.5177435	0.5177435	0.73769739	0.077823396	-0.8019429	-0.58207523	1.1776052	2.9372486	0.95765128	-2.5616233	-2.3416325	-1.2419246	0.95765128	2.0574331	2.0574331	1.1776052	0.5177435	-0.36208439	-0.8019429	-0.58207523	-0.58207523	-0.58207523	-0.36208439	-0.36208439	-0.36208439	-0.36208439	-1.0219337	-0.8019429	-0.36208439	0.29778961	0.5177435	0.5177435	0.29778961	0.29778961	-0.36208439	-0.8019429	-0.58207523	0.077823396	0.077823396	0.5177435	0.29778961	0.077823396	0.29778961	0.5177435	1.3975591	1.617513	1.3975591	0.95765128	-1.6817831	-2.3416325	-0.1421305	0.5177435	-0.1421305	-1.2419246	-0.8019429	-0.58207523	-0.36208439	0.5177435	0.077823396
2	-0.69720674	-0.47058961	-0.24401056	1.3420555	2.9281216	2.9281216	0.88889741	-1.3769312	-1.8300386	-0.69720674	0.88889741	2.0218054	1.7952136	0.4357393	-0.92369697	-1.6035483	-1.3769312	-0.69720674	-0.24401056	-0.47058961	-0.69720674	-0.47058961	-0.24401056	-0.24401056	-0.24401056	-0.24401056	-0.017431501	0.20916024	0.20916024	0.20916024	-0.017431501	-0.24401056	-0.24401056	-0.24401056	-0.017431501	-0.017431501	-0.017431501	-0.24401056	-0.24401056	-0.47058961	-0.24401056	-0.47058961	-0.24401056	0.20916024	0.66231836	-0.24401056	-1.1503141	-0.47058961	1.3420555	2.2483844	2.4749635	1.3420555	-0.24401056	-1.1503141	-1.3769312	-0.92369697	-0.017431501	0.20916024	-0.24401056	-0.47058961	-0.017431501	-0.017431501	-0.24401056	-0.24401056	-0.017431501
2	-0.53460777	-0.80826899	-0.26099251	0.83348382	2.4751907	1.6543296	-0.26099251	-1.3554382	-1.081777	0.55986857	2.2015601	3.0224212	1.6543296	-0.26099251	-2.1762686	-2.4499299	-1.081777	-0.26099251	0.012622739	-0.26099251	-0.53460777	-0.53460777	-0.26099251	-0.53460777	-0.53460777	-0.26099251	0.012622739	0.28625331	0.28625331	0.012622739	0.012622739	-0.26099251	-0.26099251	-0.26099251	-0.26099251	0.012622739	0.012622739	0.012622739	-0.26099251	0.012622739	0.012622739	-0.53460777	-0.53460777	-0.26099251	0.012622739	-0.26099251	0.012622739	0.83348382	1.3807143	2.2015601	2.2015601	0.55986857	-0.26099251	-0.80826899	-1.3554382	-1.3554382	-0.26099251	0.012622739	0.012622739	-0.26099251	-0.53460777	-0.53460777	0.012622739	0.55986857	0.83348382
2	-0.27501865	-0.52329571	-0.77161448	-0.026741593	1.4629347	2.4560568	1.4629347	-0.27501865	-1.268113	-0.77161448	0.96638054	2.2077797	1.7112117	0.22154937	-1.0197942	-1.5164317	-1.5164317	-1.268113	-0.52329571	-0.026741593	0.22154937	-0.026741593	-0.77161448	-1.0197942	-0.52329571	-0.026741593	0.46982643	0.71810348	0.46982643	-0.026741593	-0.026741593	-0.27501865	-0.27501865	-0.27501865	-0.026741593	-0.026741593	-0.026741593	0.22154937	0.46982643	0.46982643	-0.026741593	-0.27501865	-0.77161448	-0.77161448	-0.77161448	-1.0197942	-0.77161448	-0.026741593	0.96638054	1.9594888	2.9526109	2.7043338	0.96638054	-0.77161448	-1.268113	-1.0197942	-1.0197942	-0.52329571	-0.27501865	-0.026741593	-0.026741593	-0.27501865	-0.52329571	-0.27501865	0.46982643
2	-0.28182219	-0.53982454	-0.023819826	1.5242088	2.5562327	1.5242088	-0.53982454	-1.8299086	-1.0557715	0.49219934	2.2982303	2.5562327	0.7502017	-0.28182219	-1.3138172	-2.0878098	-1.3138172	-0.28182219	-0.28182219	-0.28182219	-0.53982454	-0.28182219	-0.79787025	-0.53982454	-0.023819826	0.23419698	0.49219934	0.49219934	-0.023819826	-0.023819826	-0.023819826	-0.28182219	-0.53982454	-0.28182219	-0.28182219	0.23419698	0.23419698	-0.28182219	-0.28182219	-0.28182219	-0.28182219	-0.79787025	-0.79787025	-0.53982454	0.23419698	0.49219934	-0.023819826	0.7502017	1.5242088	2.0402135	2.5562327	1.0082041	-0.53982454	-1.3138172	-1.5718629	-1.3138172	-0.28182219	-0.023819826	-0.023819826	-0.023819826	-0.53982454	-0.53982454	-0.023819826	0.49219934	0.7502017
2	-0.29565999	-0.97002027	-0.97002027	0.37866253	1.390118	1.0529662	0.041491833	-0.29565999	0.041491833	1.390118	2.4015735	2.4015735	0.37866253	-0.97002027	-1.9814569	-1.9814569	-0.63281181	0.041491833	0.041491833	0.041491833	-0.29565999	-0.63281181	0.041491833	0.37866253	0.71581436	0.37866253	0.041491833	-0.29565999	-0.29565999	-0.29565999	0.041491833	-0.29565999	-0.29565999	-0.29565999	0.37866253	0.37866253	0.041491833	-0.29565999	-0.63281181	-0.29565999	0.37866253	0.71581436	0.041491833	-0.29565999	0.041491833	0.37866253	-0.29565999	-0.63281181	0.37866253	1.0529662	2.0644216	2.7387253	1.390118	0.041491833	-1.3070399	-2.655685	-2.3186653	-1.3070399	0.041491833	0.041491833	-0.29565999	-0.63281181	-0.29565999	0.041491833	0.71581436
2	-0.43617146	-0.43617146	0.032438818	1.4382828	2.1412113	1.4382828	-0.43617146	-1.6077628	-1.1390738	0.73536736	2.1412113	2.1412113	0.73536736	-0.43617146	-1.3734183	-1.6077628	-1.1390738	-0.20186632	-0.20186632	-0.20186632	-0.67051596	-0.43617146	-0.43617146	-0.67051596	-0.43617146	0.032438818	0.26675708	0.50106222	0.26675708	0.50106222	0.032438818	-0.20186632	-0.20186632	-0.20186632	0.032438818	0.032438818	0.032438818	0.26675708	0.73536736	0.50106222	0.032438818	-1.1390738	-1.3734183	-0.90472926	-0.43617146	-0.43617146	0.26675708	0.73536736	1.9068931	2.6098216	2.6098216	1.2039776	-0.90472926	-1.3734183	-1.3734183	-1.1390738	-0.90472926	-0.20186632	0.26675708	-0.43617146	-0.67051596	-0.20186632	-0.20186632	0.26675708	0.26675708
1	0.023032302	-0.16412873	0.023032302	0.023032302	-0.16412873	-0.35128976	-0.35128976	0.21020382	0.39736485	-0.53848224	-0.91276238	0.023032302	1.520331	2.4561467	0.58452588	-2.4100926	-2.2229001	-0.72556991	0.77168692	1.520331	1.7075026	1.33317	0.95884795	0.21020382	-0.91276238	-0.91276238	-0.53848224	-0.35128976	-0.16412873	-0.35128976	-0.53848224	-0.35128976	-0.35128976	-0.35128976	-0.16412873	0.21020382	0.21020382	0.21020382	0.21020382	0.21020382	0.023032302	-0.16412873	0.023032302	0.21020382	0.21020382	0.023032302	0.023032302	-0.16412873	0.023032302	-0.16412873	0.023032302	-0.35128976	-0.91276238	-0.72556991	0.21020382	0.21020382	-0.53848224	0.21020382	1.520331	2.6433077	2.2689857	1.33317	-2.2229001	-2.4100926	-1.2871473
1	0.0075403759	0.0075403759	-0.237721	-0.48298237	-0.237721	-0.237721	-0.48298237	-0.48298237	0.0075403759	0.25281548	-0.72828494	-1.2187527	-0.48298237	1.4791223	0.49807685	-0.97345017	-0.237721	1.233861	0.9885996	0.0075403759	-0.48298237	0.0075403759	0.49807685	0.0075403759	-0.237721	0.0075403759	0.25281548	0.25281548	-0.237721	0.0075403759	-0.237721	0.0075403759	0.25281548	0.25281548	0.0075403759	0.0075403759	0.0075403759	0.0075403759	0.0075403759	0.0075403759	0.0075403759	0.0075403759	-0.48298237	-0.97345017	-0.48298237	0.25281548	0.0075403759	0.49807685	-0.237721	-0.48298237	0.9885996	2.2149202	2.9507043	1.233861	-2.6902935	-3.4262012	-1.9545231	-0.237721	1.7243837	2.4601816	1.4791223	0.25281548	-0.48298237	-0.97345017	-0.72828494
1	0.033139026	0.033139026	0.033139026	-0.13257966	0.033139026	0.033139026	0.198867	0.033139026	0.033139026	-0.29829835	-0.79544514	-0.79544514	0.36458568	1.5246258	0.86174175	-1.2925919	-1.2925919	-0.29829835	0.53030437	1.6903445	2.0217819	1.3588978	0.36458568	-0.46404488	-0.62969861	-0.29829835	-0.13257966	-0.29829835	-0.29829835	-0.62969861	-0.62969861	-0.96119167	-0.79544514	-0.46404488	-0.13257966	0.198867	0.198867	0.198867	0.198867	0.36458568	-0.29829835	-0.46404488	-0.13257966	0.53030437	0.198867	-0.13257966	-0.13257966	0.198867	0.36458568	0.198867	0.198867	0.86174175	1.3588978	0.36458568	-2.2869783	-2.452632	-0.29829835	1.5246258	2.3532192	2.3532192	1.8560632	-0.79544514	-2.7841251	-1.4583385	-0.79544514
2	-0.28556836	-0.28556836	-0.63578742	-0.63578742	0.064650697	0.064650697	-0.28556836	-0.28556836	0.064650697	0.41488937	-0.28556836	0.064650697	0.064650697	-0.63578742	-0.28556836	-0.63578742	-0.98606532	-0.63578742	1.1153275	1.1153275	1.4655465	1.4655465	0.41488937	0.41488937	0.41488937	1.1153275	1.1153275	-0.28556836	-0.63578742	-0.63578742	-0.98606532	-1.3361471	-0.28556836	0.064650697	0.064650697	-0.28556836	-0.63578742	-0.63578742	0.064650697	0.064650697	0.064650697	-0.28556836	-0.28556836	0.41488937	0.41488937	0.41488937	0.41488937	0.76510843	0.76510843	0.41488937	0.064650697	0.064650697	0.064650697	0.064650697	-0.28556836	0.064650697	-0.63578742	0.41488937	2.1659847	3.2166615	1.4655465	-2.3869808	-4.137978	-1.686425	0.41488937
2	-0.47719446	-0.47719446	0.0036952154	1.4463777	2.4081705	1.2059329	-0.71767969	-1.9198365	-0.95803027	0.72504319	2.4081705	2.8890602	1.2059329	-0.71767969	-2.400807	-1.9198365	-0.71767969	-0.23674962	-0.47719446	-0.47719446	-0.47719446	-0.47719446	-0.47719446	-0.47719446	-0.23674962	0.48459835	0.72504319	0.48459835	0.0036952154	-0.23674962	-0.23674962	-0.23674962	-0.23674962	-0.23674962	0.0036952154	0.0036952154	0.24415352	0.24415352	-0.23674962	-0.23674962	0.0036952154	-0.47719446	-0.47719446	-0.47719446	-0.23674962	-0.23674962	-0.47719446	0.24415352	0.96548802	2.1677257	2.4081705	1.4463777	0.24415352	-0.71767969	-1.4390007	-0.95803027	-0.47719446	-0.23674962	-0.23674962	-0.47719446	-0.47719446	-0.23674962	0.0036952154	0.48459835	0.48459835
